frame,detections,avg_conf,min_conf,max_conf
1110,87,0.8846421515804598,0.3115234375,0.94189453125
1111,88,0.8783347389914773,0.3115234375,0.953125
1112,88,0.8757213245738636,0.357666015625,0.95361328125
1113,87,0.8852202316810345,0.4130859375,0.935546875
1114,88,0.87701416015625,0.285400390625,0.953125
1115,89,0.8752359111657303,0.322509765625,0.9609375
1116,88,0.8790699351917614,0.32080078125,0.95556640625
1117,88,0.8796164772727273,0.46484375,0.9404296875
1118,87,0.8762796336206896,0.33203125,0.966796875
1119,86,0.880226312681686,0.3720703125,0.962890625
1120,85,0.8886546415441177,0.4580078125,0.939453125
1121,85,0.8878274356617647,0.6611328125,0.97314453125
1122,84,0.8907993861607143,0.79443359375,0.943359375
1123,87,0.8755275682471264,0.3408203125,0.96533203125
1124,87,0.8824140176005747,0.51171875,0.958984375
1125,86,0.8781795058139535,0.47265625,0.9453125
1126,87,0.8715202945402298,0.3251953125,0.96337890625
1127,88,0.8774330832741477,0.418701171875,0.96728515625
1128,88,0.8676258433948864,0.28369140625,0.94287109375
1129,87,0.878350619612069,0.42724609375,0.939453125
1130,89,0.8683560832162921,0.310791015625,0.95703125
1131,87,0.8664663029813219,0.277587890625,0.9453125
1132,86,0.8681896121002907,0.260498046875,0.94189453125
1133,87,0.8615891029094828,0.281494140625,0.95947265625
1134,85,0.8800494025735294,0.462890625,0.95654296875
1135,85,0.8773006663602941,0.272705078125,0.94482421875
1136,87,0.8689133216594828,0.262939453125,0.939453125
1137,86,0.8774272120276163,0.452392578125,0.9638671875
1138,86,0.871681390806686,0.29736328125,0.95068359375
1139,87,0.8619847790948276,0.298583984375,0.9365234375
1140,86,0.8704748819040697,0.3955078125,0.9619140625
1141,83,0.876964890813253,0.5166015625,0.93994140625
1142,86,0.8543701171875,0.2646484375,0.943359375
1143,87,0.8587913074712644,0.26513671875,0.955078125
1144,85,0.8652659696691176,0.2666015625,0.94873046875
1145,85,0.8656221277573529,0.292236328125,0.947265625
1146,86,0.8694983194040697,0.251953125,0.9541015625
1147,87,0.8665308459051724,0.30908203125,0.9560546875
1148,85,0.8692526424632353,0.39501953125,0.95263671875
1149,85,0.8645278033088235,0.37744140625,0.955078125
1150,85,0.8571001838235294,0.36669921875,0.9541015625
1151,83,0.857189500188253,0.255615234375,0.9580078125
1152,81,0.870849609375,0.328857421875,0.9541015625
1153,82,0.8735530201981707,0.53515625,0.96630859375
1154,82,0.8501423161204268,0.253173828125,0.9521484375
1155,80,0.86361083984375,0.416748046875,0.94482421875
1156,80,0.860601806640625,0.3486328125,0.9423828125
1157,79,0.8629104034810127,0.26904296875,0.95166015625
1158,81,0.8495973186728395,0.294921875,0.95556640625
1159,80,0.856866455078125,0.26220703125,0.943359375
1160,79,0.8557345233386076,0.262939453125,0.94873046875
1161,78,0.8658760266426282,0.392822265625,0.96044921875
1162,77,0.8691184303977273,0.369384765625,0.9306640625
1163,77,0.8752885298295454,0.289306640625,0.95703125
1164,77,0.875684862012987,0.5205078125,0.9609375
1165,77,0.872171773538961,0.42333984375,0.951171875
1166,77,0.8687728287337663,0.253173828125,0.9541015625
1167,78,0.8587677784455128,0.2568359375,0.95458984375
1168,76,0.8670333059210527,0.32421875,0.93701171875
1169,78,0.8626395983573718,0.35009765625,0.9541015625
1170,77,0.858499898538961,0.25244140625,0.94921875
1171,76,0.8638594777960527,0.329345703125,0.9443359375
1172,79,0.8525267009493671,0.259033203125,0.93994140625
1173,77,0.8610205712256493,0.251220703125,0.93798828125
1174,77,0.862399807224026,0.2958984375,0.94677734375
1175,76,0.8738371196546053,0.388671875,0.9306640625
1176,77,0.8673967633928571,0.513671875,0.9462890625
1177,77,0.8563692167207793,0.32763671875,0.94921875
1178,78,0.8530555138221154,0.282958984375,0.94140625
1179,76,0.8658832750822368,0.29833984375,0.93798828125
1180,74,0.873508762668919,0.537109375,0.939453125
1181,76,0.8671168277138158,0.30859375,0.94287109375
1182,76,0.8590312756990132,0.296630859375,0.939453125
1183,75,0.8610188802083333,0.453369140625,0.9521484375
1184,76,0.851026033100329,0.281494140625,0.93896484375
1185,75,0.8465885416666666,0.290283203125,0.94140625
1186,71,0.8634841274207746,0.277587890625,0.94384765625
1187,73,0.8530641320633562,0.26513671875,0.9326171875
1188,71,0.8673938160211268,0.3544921875,0.953125
1189,72,0.8684455023871528,0.299560546875,0.9541015625
1190,72,0.8567335340711806,0.254150390625,0.93505859375
1191,73,0.8494287778253424,0.287353515625,0.94677734375
1192,72,0.8503824869791666,0.2548828125,0.94189453125
1193,72,0.8588189019097222,0.3486328125,0.9423828125
1194,73,0.8422249571917808,0.2880859375,0.95458984375
1195,70,0.8655517578125,0.393310546875,0.9423828125
1196,72,0.8462660047743056,0.306640625,0.94091796875
1197,73,0.8384156945633562,0.254638671875,0.94970703125
1198,69,0.8612042855525363,0.369873046875,0.93701171875
1199,69,0.8577509341032609,0.290283203125,0.95556640625
1200,68,0.8636941348805147,0.3857421875,0.9541015625
1201,68,0.8549266142003676,0.259033203125,0.93603515625
1202,68,0.8687313304227942,0.42724609375,0.94482421875
1203,67,0.8659449335354478,0.318359375,0.9501953125
1204,67,0.8625852670242538,0.350830078125,0.94482421875
1205,67,0.862967875466418,0.250244140625,0.955078125
1206,69,0.8512369791666666,0.3154296875,0.94482421875
1207,68,0.8626852596507353,0.33056640625,0.93994140625
1208,69,0.8510459125905797,0.254638671875,0.94482421875
1209,67,0.8671802122201493,0.346923828125,0.9375
1210,67,0.8709006238339553,0.325439453125,0.958984375
1211,69,0.8548920120018116,0.350341796875,0.95166015625
1212,69,0.8543011209239131,0.309326171875,0.9375
1213,70,0.8496268136160714,0.260498046875,0.94677734375
1214,69,0.8517854110054348,0.259033203125,0.94482421875
1215,69,0.8395146908967391,0.25537109375,0.9482421875
1216,68,0.8381275850183824,0.26513671875,0.9521484375
1217,67,0.8410425897854478,0.2548828125,0.93505859375
1218,67,0.8511215893190298,0.254638671875,0.94140625
1219,66,0.8497721354166666,0.253173828125,0.943359375
1220,65,0.8506009615384615,0.2568359375,0.93408203125
1221,63,0.8696870349702381,0.367919921875,0.9443359375
1222,64,0.8648490905761719,0.31103515625,0.94482421875
1223,65,0.8536170372596154,0.328857421875,0.93212890625
1224,67,0.8348479769123134,0.253173828125,0.93798828125
1225,66,0.849801728219697,0.328125,0.9609375
1226,66,0.8373986446496212,0.251220703125,0.93701171875
1227,64,0.8526382446289062,0.282958984375,0.95166015625
1228,66,0.837820342092803,0.2958984375,0.95703125
1229,64,0.8418235778808594,0.266357421875,0.9345703125
1230,63,0.8597974020337301,0.29150390625,0.94287109375
1231,63,0.8574916294642857,0.263671875,0.9541015625
1232,65,0.8466609074519231,0.263671875,0.9501953125
1233,65,0.8588566706730769,0.312744140625,0.94970703125
1234,66,0.8518177379261364,0.345458984375,0.95361328125
1235,67,0.8512746326958955,0.30126953125,0.9443359375
1236,71,0.8405073998679577,0.2744140625,0.9462890625
1237,71,0.8262887874119719,0.2548828125,0.95166015625
1238,68,0.8603946461397058,0.27001953125,0.95458984375
1239,66,0.8761245265151515,0.282958984375,0.966796875
1240,68,0.8539213292738971,0.263916015625,0.94775390625
1241,66,0.8789136482007576,0.39501953125,0.94482421875
1242,66,0.8760098544034091,0.416748046875,0.94091796875
1243,66,0.8747817530776515,0.287353515625,0.94921875
1244,67,0.873221781716418,0.259521484375,0.9697265625
1245,68,0.8636797736672794,0.251708984375,0.93896484375
1246,69,0.8680331465126812,0.37109375,0.93994140625
1247,69,0.8770238903985508,0.54296875,0.96484375
1248,69,0.8708071501358695,0.381591796875,0.93798828125
1249,70,0.8674874441964285,0.384033203125,0.955078125
1250,69,0.8712175894474637,0.3525390625,0.939453125
1251,69,0.8669822803442029,0.330322265625,0.9384765625
1252,71,0.8530926771566901,0.260498046875,0.9560546875
1253,68,0.8720164579503676,0.35791015625,0.9384765625
1254,67,0.8776345324160447,0.281494140625,0.953125
1255,68,0.8759837431066176,0.37158203125,0.9599609375
1256,68,0.8707275390625,0.2998046875,0.92822265625
1257,70,0.8634486607142857,0.287353515625,0.9345703125
1258,73,0.8610672624143836,0.299072265625,0.9443359375
1259,73,0.861281303510274,0.381103515625,0.94384765625
1260,72,0.8598225911458334,0.260986328125,0.9580078125
1261,73,0.8582512842465754,0.3203125,0.94873046875
1262,71,0.865598866637324,0.2685546875,0.93505859375
1263,73,0.865314640410959,0.29052734375,0.9453125
1264,74,0.8545086834881757,0.253173828125,0.93701171875
1265,72,0.8654988606770834,0.254150390625,0.9267578125
1266,72,0.8687405056423612,0.259765625,0.9599609375
1267,71,0.873139717209507,0.32080078125,0.94873046875
1268,71,0.8700174680897887,0.374755859375,0.92431640625
1269,73,0.8687593642979452,0.282470703125,0.95751953125
1270,74,0.858791042018581,0.271728515625,0.9404296875
1271,75,0.8583203125,0.275146484375,0.935546875
1272,76,0.8617039730674342,0.26513671875,0.95654296875
1273,76,0.863843415912829,0.28662109375,0.94140625
1274,75,0.8647786458333333,0.2783203125,0.92724609375
1275,81,0.8431170428240741,0.30126953125,0.94677734375
1276,78,0.8601888020833334,0.277587890625,0.93603515625
1277,79,0.8531818631329114,0.251708984375,0.95751953125
1278,80,0.8575958251953125,0.259521484375,0.9580078125
1279,80,0.8559539794921875,0.259521484375,0.94482421875
1280,80,0.858477783203125,0.30126953125,0.951171875
1281,81,0.8633596161265432,0.278564453125,0.94580078125
1282,81,0.865210262345679,0.286865234375,0.94873046875
1283,84,0.8506556919642857,0.296630859375,0.951171875
1284,82,0.8537567883003049,0.28466796875,0.953125
1285,80,0.86923828125,0.259765625,0.9365234375
1286,81,0.8609483506944444,0.2509765625,0.94189453125
1287,81,0.8690441743827161,0.325439453125,0.94384765625
1288,83,0.8610457454819277,0.30908203125,0.943359375
1289,82,0.8690959651295732,0.447509765625,0.943359375
1290,82,0.868967940167683,0.265869140625,0.9541015625
1291,85,0.8525850183823529,0.2548828125,0.93359375
1292,82,0.8683546112804879,0.26904296875,0.9482421875
1293,83,0.8636312829442772,0.289306640625,0.939453125
1294,84,0.8566603887648809,0.275146484375,0.94677734375
1295,88,0.83453369140625,0.265869140625,0.9375
1296,86,0.844493777252907,0.2509765625,0.9443359375
1297,89,0.8396846471207865,0.2880859375,0.9501953125
1298,87,0.8443308863146551,0.291748046875,0.93798828125
1299,87,0.8565379175646551,0.34765625,0.939453125
1300,88,0.84796142578125,0.329345703125,0.95654296875
1301,89,0.8446634699789326,0.294189453125,0.9443359375
1302,88,0.8444630015980114,0.257568359375,0.94140625
1303,89,0.8481637333216292,0.320068359375,0.935546875
1304,88,0.8504499955610796,0.254150390625,0.9375
1305,88,0.8539012562144886,0.267333984375,0.95654296875
1306,87,0.8591954022988506,0.3056640625,0.9365234375
1307,87,0.8664157911278736,0.438720703125,0.94140625
1308,88,0.8514848188920454,0.254638671875,0.94384765625
1309,88,0.8442022150213068,0.2666015625,0.93701171875
1310,90,0.8461398654513889,0.266357421875,0.9306640625
1311,89,0.8535869469803371,0.298583984375,0.947265625
1312,88,0.8529468883167614,0.32080078125,0.93408203125
1313,89,0.8490909190660112,0.2646484375,0.9365234375
1314,86,0.863037109375,0.30615234375,0.9453125
1315,90,0.8411756727430556,0.2646484375,0.9345703125
1316,87,0.8586032911278736,0.3115234375,0.9423828125
1317,86,0.8580634538517442,0.25390625,0.93310546875
1318,88,0.8444546786221591,0.26220703125,0.951171875
1319,85,0.8627039292279411,0.294189453125,0.935546875
1320,87,0.8450268274066092,0.2587890625,0.93359375
1321,84,0.8626389276413691,0.267333984375,0.95068359375
1322,85,0.8623362821691176,0.396484375,0.94189453125
1323,88,0.8619273792613636,0.267333984375,0.94189453125
1324,87,0.8674428654813219,0.252685546875,0.931640625
1325,91,0.8424890539148352,0.264404296875,0.9326171875
1326,93,0.8494649907594086,0.2509765625,0.94287109375
1327,90,0.8655219184027778,0.3115234375,0.92822265625
1328,92,0.8547628651494565,0.2568359375,0.94091796875
1329,90,0.8604302300347222,0.351806640625,0.93115234375
1330,89,0.8615091731039326,0.259033203125,0.943359375
1331,87,0.8662502244971264,0.260498046875,0.93994140625
1332,89,0.8497026422050562,0.2509765625,0.92626953125
1333,88,0.8574246493252841,0.285400390625,0.939453125
1334,89,0.8495462824789326,0.296630859375,0.93603515625
1335,88,0.8601962002840909,0.27587890625,0.94677734375
1336,88,0.8644048517400568,0.307373046875,0.92919921875
1337,86,0.8728282839752907,0.273681640625,0.92919921875
1338,86,0.8703868777252907,0.256103515625,0.9326171875
1339,88,0.8619606711647727,0.279541015625,0.92626953125
1340,84,0.8809494745163691,0.416748046875,0.94189453125
1341,86,0.8658106604287791,0.26220703125,0.92919921875
1342,83,0.8771913827183735,0.259033203125,0.93310546875
1343,82,0.8792784155868902,0.3037109375,0.935546875
1344,82,0.8809695360137195,0.37841796875,0.94775390625
1345,83,0.879126858998494,0.37890625,0.94091796875
1346,82,0.8845840081935976,0.400634765625,0.93017578125
1347,83,0.880591702748494,0.263916015625,0.9365234375
1348,86,0.8606127361918605,0.265869140625,0.931640625
1349,85,0.8741469439338235,0.30322265625,0.94873046875
1350,83,0.88134765625,0.25341796875,0.93017578125
1351,83,0.8831566500376506,0.313232421875,0.93701171875
1352,83,0.8837978868599398,0.265869140625,0.939453125
1353,85,0.8739602481617647,0.304443359375,0.927734375
1354,84,0.8838210332961309,0.403076171875,0.92822265625
1355,84,0.8816877092633929,0.414794921875,0.9345703125
1356,86,0.8728197674418605,0.310302734375,0.95166015625
1357,86,0.8708410928415697,0.319580078125,0.93017578125
1358,90,0.8583957248263889,0.330322265625,0.94677734375
1359,89,0.8579897076896067,0.251953125,0.95703125
1360,86,0.8706934729287791,0.27978515625,0.9365234375
1361,85,0.8801700367647058,0.30078125,0.953125
1362,85,0.8761747472426471,0.259765625,0.9365234375
1363,84,0.8836175827752977,0.254638671875,0.943359375
1364,85,0.8717514935661764,0.255615234375,0.93017578125
1365,84,0.8843994140625,0.640625,0.92626953125
1366,85,0.8765998391544118,0.267333984375,0.9375
1367,87,0.8642774559985632,0.25830078125,0.94140625
1368,85,0.8791963465073529,0.281494140625,0.943359375
1369,86,0.872047601744186,0.30029296875,0.9560546875
1370,85,0.8758444393382353,0.443603515625,0.92919921875
1371,85,0.8698701746323529,0.275146484375,0.9423828125
1372,82,0.8828005907012195,0.46875,0.94677734375
1373,82,0.8824105611661586,0.265869140625,0.94189453125
1374,82,0.8808028058307927,0.328857421875,0.951171875
1375,85,0.8648035386029411,0.31396484375,0.94482421875
1376,81,0.8883764949845679,0.66650390625,0.94482421875
1377,81,0.8833158516589507,0.323486328125,0.94189453125
1378,83,0.872093844126506,0.25390625,0.9384765625
1379,85,0.8662425321691176,0.302490234375,0.9287109375
1380,86,0.8643429778343024,0.28466796875,0.955078125
1381,86,0.8692144349563954,0.250244140625,0.935546875
1382,86,0.8783469976380814,0.309814453125,0.9609375
1383,85,0.8895278033088235,0.732421875,0.94189453125
1384,85,0.8865464154411765,0.5087890625,0.9287109375
1385,91,0.8546021849244505,0.2568359375,0.96826171875
1386,86,0.8793150436046512,0.494140625,0.92822265625
1387,88,0.8686773126775568,0.26904296875,0.958984375
1388,89,0.8584368416432584,0.2666015625,0.939453125
1389,87,0.8755275682471264,0.3251953125,0.96923828125
1390,88,0.8769780939275568,0.302490234375,0.931640625
1391,87,0.8821867142600575,0.277587890625,0.93701171875
1392,87,0.8799754175646551,0.333740234375,0.9384765625
1393,87,0.8795853538074713,0.3056640625,0.93212890625
1394,86,0.8830594794694767,0.452392578125,0.9580078125
1395,88,0.8652149547230114,0.273193359375,0.9599609375
1396,85,0.8800091911764706,0.32177734375,0.9599609375
1397,88,0.8646184747869318,0.30078125,0.931640625
1398,86,0.8775947038517442,0.517578125,0.970703125
1399,87,0.8700947377873564,0.310791015625,0.9482421875
1400,91,0.8554016783997253,0.3310546875,0.95556640625
1401,90,0.8500379774305555,0.259521484375,0.9384765625
1402,89,0.8515597568469101,0.26806640625,0.94287109375
1403,89,0.8586754959620787,0.26806640625,0.955078125
1404,87,0.8777332525143678,0.263671875,0.93603515625
1405,91,0.8544304816277473,0.29296875,0.96044921875
1406,87,0.8687589798850575,0.309326171875,0.94189453125
1407,88,0.8679976029829546,0.26513671875,0.9677734375
1408,89,0.8667623112710674,0.383544921875,0.92431640625
1409,93,0.8595718876008065,0.28173828125,0.96630859375
1410,91,0.8648426768543956,0.277099609375,0.9443359375
1411,93,0.8561066658266129,0.329345703125,0.96484375
1412,92,0.8582020635190217,0.2978515625,0.9375
1413,92,0.8578278914741848,0.2841796875,0.9267578125
1414,91,0.859117445054945,0.25634765625,0.94287109375
1415,93,0.8540327830981183,0.37109375,0.93212890625
1416,94,0.842524102393617,0.263671875,0.9287109375
1417,93,0.8579652847782258,0.35302734375,0.951171875
1418,93,0.8566658266129032,0.3310546875,0.9541015625
1419,94,0.8491133020279256,0.25830078125,0.93896484375
1420,95,0.853258634868421,0.26318359375,0.95703125
1421,95,0.8536852384868421,0.258056640625,0.93017578125
1422,93,0.8605143229166666,0.275146484375,0.95068359375
1423,94,0.8609099692486702,0.269287109375,0.93359375
1424,95,0.859912109375,0.27001953125,0.947265625
1425,99,0.8476266571969697,0.30615234375,0.94873046875
1426,99,0.8515797624684344,0.278564453125,0.953125
1427,94,0.8629565949135638,0.322509765625,0.95458984375
1428,96,0.8566792805989584,0.250244140625,0.93212890625
1429,97,0.8472308915914949,0.251220703125,0.94580078125
1430,96,0.8535563151041666,0.263916015625,0.95166015625
1431,93,0.8701618153561828,0.256103515625,0.93505859375
1432,97,0.8433825306056701,0.266357421875,0.95458984375
1433,94,0.8600217129321809,0.315673828125,0.93505859375
1434,95,0.8594084087171052,0.26220703125,0.95263671875
1435,96,0.8545125325520834,0.259765625,0.9541015625
1436,96,0.8513310750325521,0.271240234375,0.94482421875
1437,93,0.8749711231518817,0.263916015625,0.9541015625
1438,96,0.8546320597330729,0.272705078125,0.92578125
1439,94,0.873062458444149,0.363037109375,0.953125
1440,95,0.8649979440789474,0.289306640625,0.951171875
1441,92,0.8742012355638586,0.334228515625,0.955078125
1442,93,0.8659641717069892,0.25390625,0.9541015625
1443,91,0.8716517857142857,0.282958984375,0.953125
1444,89,0.8877227440308989,0.7734375,0.9619140625
1445,89,0.8841346997893258,0.79931640625,0.95654296875
1446,90,0.8832085503472222,0.525390625,0.94189453125
1447,89,0.8851880705758427,0.8056640625,0.9501953125
1448,89,0.8851990431882022,0.70556640625,0.93505859375
1449,89,0.8859287219101124,0.81396484375,0.962890625
1450,89,0.8817975333567416,0.68505859375,0.955078125
1451,89,0.8822419241573034,0.6669921875,0.93896484375
1452,90,0.8738444010416667,0.2958984375,0.9609375
1453,89,0.8782314343398876,0.34423828125,0.9443359375
1454,89,0.8786813114466292,0.43017578125,0.9599609375
1455,88,0.8845769708806818,0.7548828125,0.94921875
1456,88,0.8832785866477273,0.8115234375,0.939453125
1457,89,0.8766788096910112,0.53515625,0.94287109375
1458,88,0.8777077414772727,0.482421875,0.9208984375
1459,91,0.8624039534684066,0.27587890625,0.96044921875
1460,90,0.8714870876736112,0.290283203125,0.95263671875
1461,89,0.875024688377809,0.447509765625,0.953125
1462,90,0.867919921875,0.282958984375,0.94775390625
1463,89,0.8741468793890449,0.276611328125,0.93017578125
1464,89,0.8720867714185393,0.260498046875,0.95849609375
1465,89,0.8701939957865169,0.267333984375,0.953125
1466,88,0.8784318403764204,0.309814453125,0.9326171875
1467,87,0.8820099227729885,0.81640625,0.94677734375
1468,88,0.8795831853693182,0.3876953125,0.9306640625
1469,88,0.8781183416193182,0.29833984375,0.95849609375
1470,87,0.8847992995689655,0.78125,0.9462890625
1471,88,0.8786232688210227,0.34423828125,0.92529296875
1472,88,0.8754327947443182,0.2568359375,0.9541015625
1473,88,0.8785039728338068,0.415771484375,0.9306640625
1474,89,0.866479766502809,0.276611328125,0.962890625
1475,87,0.8787238460847702,0.337158203125,0.9638671875
1476,87,0.8805001795977011,0.61669921875,0.92724609375
1477,87,0.8783422009698276,0.356689453125,0.95947265625
1478,88,0.8745339133522727,0.3720703125,0.93115234375
1479,89,0.8637366134129213,0.29736328125,0.958984375
1480,87,0.8749242322198276,0.277587890625,0.96875
1481,86,0.8816428960755814,0.6669921875,0.93408203125
1482,85,0.8857651654411764,0.82421875,0.94921875
1483,86,0.8803285110828488,0.452392578125,0.9482421875
1484,89,0.8611717652738764,0.2666015625,0.9423828125
1485,87,0.8725333378232759,0.281494140625,0.9560546875
1486,86,0.8798373909883721,0.58154296875,0.9365234375
1487,88,0.866912841796875,0.30322265625,0.9423828125
1488,87,0.8684980019755747,0.27978515625,0.9306640625
1489,91,0.8446031507554945,0.267333984375,0.927734375
1490,85,0.8817153033088235,0.5869140625,0.931640625
1491,86,0.8718914652979651,0.316650390625,0.92138671875
1492,86,0.8739297556322675,0.333740234375,0.96337890625
1493,90,0.8519422743055556,0.2705078125,0.94091796875
1494,91,0.8485281808035714,0.296630859375,0.94140625
1495,87,0.8710713002873564,0.31396484375,0.94677734375
1496,86,0.8694188317587209,0.294921875,0.92138671875
1497,89,0.8557951852176966,0.273681640625,0.9638671875
1498,86,0.8571436682412791,0.277587890625,0.93701171875
1499,85,0.8663373161764706,0.303955078125,0.93115234375
1500,83,0.8792709902108434,0.6416015625,0.96337890625
1501,83,0.8727762612951807,0.43408203125,0.92236328125
1502,84,0.8642955961681548,0.2666015625,0.96728515625
1503,81,0.8796055169753086,0.69580078125,0.94921875
1504,83,0.8691788638930723,0.436767578125,0.927734375
1505,82,0.8708972465701219,0.3408203125,0.93359375
1506,84,0.8529779343377977,0.294921875,0.935546875
1507,83,0.8628665050828314,0.446533203125,0.9375
1508,80,0.870806884765625,0.66357421875,0.95751953125
1509,81,0.8620786313657407,0.303955078125,0.94140625
1510,80,0.8595733642578125,0.27978515625,0.92529296875
1511,80,0.863323974609375,0.55078125,0.94970703125
1512,80,0.85650634765625,0.318359375,0.9345703125
1513,77,0.8728185876623377,0.63427734375,0.95263671875
1514,78,0.8693002554086539,0.303955078125,0.9482421875
1515,78,0.8663267477964743,0.281494140625,0.9306640625
1516,79,0.8598818235759493,0.291015625,0.955078125
1517,79,0.8556788963607594,0.30810546875,0.92529296875
1518,80,0.8579345703125,0.33447265625,0.9462890625
1519,79,0.8709454113924051,0.42919921875,0.9541015625
1520,81,0.8633535879629629,0.39892578125,0.931640625
1521,78,0.8767152443910257,0.42626953125,0.9453125
1522,79,0.8694063983386076,0.32177734375,0.94384765625
1523,78,0.873466296073718,0.490234375,0.92626953125
1524,80,0.874078369140625,0.470703125,0.958984375
1525,79,0.8778431566455697,0.6826171875,0.92138671875
1526,80,0.86988525390625,0.29833984375,0.95263671875
1527,82,0.8578089272103658,0.337158203125,0.9482421875
1528,80,0.86029052734375,0.250244140625,0.9306640625
1529,78,0.8744522485977564,0.309814453125,0.96337890625
1530,78,0.8749060997596154,0.64794921875,0.9345703125
1531,79,0.8686276206487342,0.359375,0.93359375
1532,80,0.8584930419921875,0.250244140625,0.9521484375
1533,81,0.8495310088734568,0.350341796875,0.93310546875
1534,78,0.8629713792067307,0.319580078125,0.96533203125
1535,77,0.863287591314935,0.3486328125,0.92626953125
1536,76,0.8681190892269737,0.392333984375,0.9423828125
1537,76,0.8649838096217105,0.42333984375,0.94677734375
1538,77,0.866020698051948,0.2568359375,0.94580078125
1539,78,0.8623453776041666,0.445556640625,0.96875
1540,78,0.8618070162259616,0.454345703125,0.92529296875
1541,78,0.8616599058493589,0.391357421875,0.9384765625
1542,74,0.8748416385135135,0.5283203125,0.94189453125
1543,75,0.8704264322916667,0.376708984375,0.93310546875
1544,76,0.8605282432154605,0.286865234375,0.9638671875
1545,73,0.8754548373287672,0.5048828125,0.93310546875
1546,75,0.8690559895833333,0.291015625,0.9306640625
1547,74,0.8647328969594594,0.30810546875,0.931640625
1548,74,0.8733240076013513,0.56591796875,0.921875
1549,77,0.8700791396103896,0.34521484375,0.96533203125
1550,77,0.8626693131087663,0.3701171875,0.92724609375
1551,76,0.8645340768914473,0.2568359375,0.93359375
1552,76,0.858995939555921,0.262939453125,0.9228515625
1553,73,0.8722308433219178,0.50390625,0.93505859375
1554,74,0.8635616817989865,0.257568359375,0.9501953125
1555,75,0.8622428385416666,0.28857421875,0.931640625
1556,74,0.8659041121199325,0.262939453125,0.958984375
1557,75,0.85677734375,0.253173828125,0.9384765625
1558,77,0.866604099025974,0.478515625,0.9423828125
1559,76,0.8707692999588815,0.272705078125,0.93115234375
1560,74,0.8838286528716216,0.72802734375,0.9189453125
1561,76,0.8768503289473685,0.26513671875,0.96826171875
1562,78,0.8607553335336539,0.259765625,0.9306640625
1563,80,0.87125244140625,0.4072265625,0.9404296875
1564,81,0.8671000916280864,0.250244140625,0.95849609375
1565,82,0.8676311213795732,0.440673828125,0.931640625
1566,81,0.8743730709876543,0.35400390625,0.96826171875
1567,79,0.8868361847310127,0.7841796875,0.9326171875
1568,81,0.8740023389274691,0.273681640625,0.962890625
1569,80,0.88231201171875,0.6083984375,0.9404296875
1570,81,0.8757896894290124,0.2705078125,0.9326171875
1571,78,0.8894856770833334,0.76904296875,0.94873046875
1572,79,0.8827414210838608,0.281494140625,0.93701171875
1573,80,0.8815399169921875,0.356689453125,0.94775390625
1574,79,0.8875160700158228,0.740234375,0.94189453125
1575,83,0.8698289250753012,0.28466796875,0.95263671875
1576,83,0.8687729433358434,0.273681640625,0.93212890625
1577,82,0.8762117711509146,0.315673828125,0.95458984375
1578,81,0.8742736062885802,0.265869140625,0.93701171875
1579,80,0.881689453125,0.3310546875,0.9560546875
1580,82,0.8713259813262195,0.363037109375,0.93603515625
1581,81,0.8701051311728395,0.272705078125,0.96240234375
1582,81,0.8676637249228395,0.29833984375,0.93212890625
1583,82,0.8684171350990854,0.301513671875,0.9609375
1584,81,0.8775137442129629,0.419677734375,0.94921875
1585,83,0.8699642319277109,0.2666015625,0.9423828125
1586,84,0.8704775855654762,0.285400390625,0.94189453125
1587,83,0.8756471197289156,0.29345703125,0.9443359375
1588,85,0.869580078125,0.271240234375,0.95166015625
1589,84,0.8696812220982143,0.2783203125,0.95751953125
1590,83,0.8744205336972891,0.36572265625,0.958984375
1591,85,0.8618221507352941,0.310791015625,0.94189453125
1592,85,0.8691664751838235,0.296630859375,0.96728515625
1593,88,0.8583013361150568,0.30810546875,0.935546875
1594,85,0.8738625919117647,0.301513671875,0.96484375
1595,84,0.8799903506324405,0.452392578125,0.93994140625
1596,87,0.870672817887931,0.3896484375,0.95751953125
1597,88,0.8644214976917614,0.289306640625,0.94189453125
1598,85,0.8845990349264706,0.4775390625,0.953125
1599,86,0.8751050372456395,0.450439453125,0.92529296875
1600,85,0.8815831801470588,0.5859375,0.94921875
1601,86,0.8759595294331395,0.34765625,0.9384765625
1602,90,0.8557996961805555,0.264404296875,0.94970703125
1603,87,0.8805450790229885,0.58154296875,0.94677734375
1604,88,0.8699285333806818,0.27197265625,0.955078125
1605,87,0.8745818741020115,0.260498046875,0.9580078125
1606,88,0.8721147017045454,0.34521484375,0.93310546875
1607,90,0.8642849392361112,0.31494140625,0.9599609375
1608,91,0.858403803228022,0.2705078125,0.9423828125
1609,90,0.8627658420138888,0.257568359375,0.94287109375
1610,87,0.8806853897270115,0.57861328125,0.93359375
1611,89,0.8650505837429775,0.259765625,0.92822265625
1612,88,0.8738514293323864,0.39501953125,0.9365234375
1613,89,0.8592460718047753,0.26123046875,0.94580078125
1614,87,0.8605872844827587,0.28466796875,0.93505859375
1615,84,0.8806704566592262,0.304931640625,0.9443359375
1616,82,0.8889219702743902,0.81103515625,0.94921875
1617,83,0.8835243317018072,0.34521484375,0.947265625
1618,84,0.8773949032738095,0.39501953125,0.94384765625
1619,85,0.879296875,0.33447265625,0.93603515625
